"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Motor fuel","Base 2015=100","107.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Lubricants","Base 2015=100","103.81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Fertilisers","Base 2015=100","89.63"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Straight fertilisers","Base 2015=100","87.79"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Compound fertilisers","Base 2015=100","89.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","PK fertilisers","Base 2015=100","90.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","NPK fertilisers","Base 2015=100","89.84"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Other fertilisers","Base 2015=100","102.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Plant protection products","Base 2015=100","104.26"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Veterinary expenses","Base 2015=100","105.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Feeding stuffs","Base 2015=100","112.81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Straight feeding stuffs","Base 2015=100","120.22"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Compound feeding stuffs","Base 2015=100","112.43"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Compound feeding stuffs for calves","Base 2015=100","112.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Compound feeding stuffs for cattle excluding calves","Base 2015=100","111.11"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Compound feeding stuffs for pigs","Base 2015=100","118.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Compound feeding stuffs for poultry","Base 2015=100","109.5"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Other compound feeding stuffs","Base 2015=100","111.55"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Maintenance of materials and buildings","Base 2015=100","104.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2018M12","Other goods and services","Base 2015=100","104.07"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Agricultural output price index","Base 2015=100","104.1"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Crop output","Base 2015=100","138.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Cereals including seeds","Base 2015=100","150.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Fruit and Vegetables","Base 2015=100","102.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Potatoes including seeds","Base 2015=100","200.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Animal output","Base 2015=100","99.55"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Animals","Base 2015=100","90.27"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Cattle","Base 2015=100","88.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Cattle excluding calves","Base 2015=100","88.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Calves","Base 2015=100","87.13"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Pigs","Base 2015=100","94.05"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Sheep","Base 2015=100","94.55"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Poultry","Base 2015=100","100.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Animal products","Base 2015=100","113.53"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Milk","Base 2015=100","114.24"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Eggs","Base 2015=100","100.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Wool","Base 2015=100","42.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Agricultural input price index","Base 2015=100","105.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Seeds","Base 2015=100","99.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Energy","Base 2015=100","102.2"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Electricity","Base 2015=100","103.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Motor fuel","Base 2015=100","101.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Lubricants","Base 2015=100","105.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Fertilisers","Base 2015=100","92.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Straight fertilisers","Base 2015=100","91.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Compound fertilisers","Base 2015=100","92.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","PK fertilisers","Base 2015=100","94.4"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","NPK fertilisers","Base 2015=100","92.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Other fertilisers","Base 2015=100","102.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Plant protection products","Base 2015=100","104.26"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Veterinary expenses","Base 2015=100","107.51"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Feeding stuffs","Base 2015=100","113.1"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Straight feeding stuffs","Base 2015=100","120.45"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Compound feeding stuffs","Base 2015=100","112.73"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Compound feeding stuffs for calves","Base 2015=100","113.06"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Compound feeding stuffs for cattle excluding calves","Base 2015=100","111.68"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Compound feeding stuffs for pigs","Base 2015=100","118.85"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Compound feeding stuffs for poultry","Base 2015=100","109.5"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Other compound feeding stuffs","Base 2015=100","111.55"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Maintenance of materials and buildings","Base 2015=100","105.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M01","Other goods and services","Base 2015=100","103.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Agricultural output price index","Base 2015=100","104.27"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Crop output","Base 2015=100","138.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Cereals including seeds","Base 2015=100","150.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Fruit and Vegetables","Base 2015=100","102.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Potatoes including seeds","Base 2015=100","200.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Animal output","Base 2015=100","99.74"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Animals","Base 2015=100","90.64"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Cattle","Base 2015=100","88.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Cattle excluding calves","Base 2015=100","88.73"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Calves","Base 2015=100","42.45"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Pigs","Base 2015=100","94.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Sheep","Base 2015=100","96.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Poultry","Base 2015=100","99.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Animal products","Base 2015=100","113.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Milk","Base 2015=100","114.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Eggs","Base 2015=100","100.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Wool","Base 2015=100","42.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Agricultural input price index","Base 2015=100","105.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Seeds","Base 2015=100","99.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Energy","Base 2015=100","103.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Electricity","Base 2015=100","103.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Motor fuel","Base 2015=100","103.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Lubricants","Base 2015=100","105.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Fertilisers","Base 2015=100","92.68"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Straight fertilisers","Base 2015=100","91.12"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Compound fertilisers","Base 2015=100","92.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","PK fertilisers","Base 2015=100","94.59"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","NPK fertilisers","Base 2015=100","92.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Other fertilisers","Base 2015=100","102.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Plant protection products","Base 2015=100","104.26"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Veterinary expenses","Base 2015=100","107.51"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Feeding stuffs","Base 2015=100","112.67"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Straight feeding stuffs","Base 2015=100","120.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Compound feeding stuffs","Base 2015=100","112.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Compound feeding stuffs for calves","Base 2015=100","112.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Compound feeding stuffs for cattle excluding calves","Base 2015=100","111.17"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Compound feeding stuffs for pigs","Base 2015=100","118.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Compound feeding stuffs for poultry","Base 2015=100","108.52"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Other compound feeding stuffs","Base 2015=100","111.55"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Maintenance of materials and buildings","Base 2015=100","105.07"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M02","Other goods and services","Base 2015=100","103.72"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Agricultural output price index","Base 2015=100","103.94"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Crop output","Base 2015=100","138.7"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Cereals including seeds","Base 2015=100","150.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Fruit and Vegetables","Base 2015=100","102.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Potatoes including seeds","Base 2015=100","200.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Animal output","Base 2015=100","99.39"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Animals","Base 2015=100","90.87"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Cattle","Base 2015=100","88.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Cattle excluding calves","Base 2015=100","88.7"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Calves","Base 2015=100","47.69"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Pigs","Base 2015=100","96.37"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Sheep","Base 2015=100","96.1"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Poultry","Base 2015=100","100.07"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Animal products","Base 2015=100","112.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2019M03","Milk","Base 2015=100","112.89"
